stockout_A,excess_A,service_A,cost_A,stockout_B,excess_B,service_B,cost_B
0.0,137.5,1.0,275.0,0.0,75.5267299740375,1.0,151.053459948075
0.0,198.5,1.0,397.0,0.0,136.5267299740375,1.0,273.053459948075
0.25,54.75,0.9993654822335025,112.0,7.473270025962506,0.0,0.9810323095787754,74.73270025962506
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,105.5,1.0,211.0,0.0,43.526729974037494,1.0,87.05345994807499
0.0,96.5,1.0,193.0,0.0,34.526729974037494,1.0,69.05345994807499
0.0,136.5,1.0,273.0,0.0,74.5267299740375,1.0,149.053459948075
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,95.5,1.0,191.0,0.0,33.526729974037494,1.0,67.05345994807499
0.0,215.5,1.0,431.0,0.0,153.5267299740375,1.0,307.053459948075
0.0,186.5,1.0,373.0,0.0,124.5267299740375,1.0,249.053459948075
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,152.5,1.0,305.0,0.0,90.5267299740375,1.0,181.053459948075
0.0,180.5,1.0,361.0,0.0,118.5267299740375,1.0,237.053459948075
0.0,194.5,1.0,389.0,0.0,132.5267299740375,1.0,265.053459948075
0.0,85.5,1.0,171.0,0.0,23.526729974037494,1.0,47.05345994807499
0.0,180.5,1.0,361.0,0.0,118.5267299740375,1.0,237.053459948075
9.75,81.25,0.9741379310344828,260.0,0.0,9.526729974037494,1.0,19.053459948074988
0.0,126.5,1.0,253.0,0.0,64.5267299740375,1.0,129.053459948075
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,104.5,1.0,209.0,0.0,42.526729974037494,1.0,85.05345994807499
0.0,219.5,1.0,439.0,0.0,157.5267299740375,1.0,315.053459948075
0.0,82.5,1.0,165.0,0.0,20.526729974037494,1.0,41.05345994807499
12.5,177.0,0.9559859154929577,479.0,0.0,102.5267299740375,1.0,205.053459948075
0.0,132.5,1.0,265.0,0.0,70.5267299740375,1.0,141.053459948075
8.25,136.75,0.97421875,356.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,117.5,1.0,235.0,0.0,55.526729974037494,1.0,111.05345994807499
0.0,120.5,1.0,241.0,0.0,58.526729974037494,1.0,117.05345994807499
18.75,102.25,0.9486301369863014,392.0,0.0,21.526729974037494,1.0,43.05345994807499
0.0,48.5,1.0,97.0,13.473270025962506,0.0,0.9663168249350937,134.73270025962506
0.0,111.5,1.0,223.0,0.0,49.526729974037494,1.0,99.05345994807499
0.0,195.5,1.0,391.0,0.0,133.5267299740375,1.0,267.053459948075
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,75.5,1.0,151.0,0.0,13.526729974037494,1.0,27.053459948074988
0.0,86.5,1.0,173.0,0.0,24.526729974037494,1.0,49.05345994807499
0.0,138.5,1.0,277.0,0.0,76.5267299740375,1.0,153.053459948075
0.0,121.5,1.0,243.0,0.0,59.526729974037494,1.0,119.05345994807499
0.0,151.5,1.0,303.0,0.0,89.5267299740375,1.0,179.053459948075
0.0,165.5,1.0,331.0,0.0,103.5267299740375,1.0,207.053459948075
0.0,276.5,1.0,553.0,0.0,214.5267299740375,1.0,429.053459948075
0.0,147.5,1.0,295.0,0.0,85.5267299740375,1.0,171.053459948075
20.25,86.75,0.9469895287958116,376.0,0.0,4.526729974037494,1.0,9.053459948074988
0.0,214.5,1.0,429.0,0.0,152.5267299740375,1.0,305.053459948075
15.75,207.25,0.938715953307393,572.0,0.0,129.5267299740375,1.0,259.053459948075
23.5,26.0,0.9473094170403588,287.0,59.473270025962506,0.0,0.8666518609283352,594.7327002596251
0.0,88.5,1.0,177.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,119.5,1.0,239.0,0.0,57.526729974037494,1.0,115.05345994807499
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,229.5,1.0,459.0,0.0,167.5267299740375,1.0,335.053459948075
0.0,123.5,1.0,247.0,0.0,61.526729974037494,1.0,123.05345994807499
0.0,209.5,1.0,419.0,0.0,147.5267299740375,1.0,295.053459948075
0.0,163.5,1.0,327.0,0.0,101.5267299740375,1.0,203.053459948075
0.0,162.5,1.0,325.0,0.0,100.5267299740375,1.0,201.053459948075
0.0,190.5,1.0,381.0,0.0,128.5267299740375,1.0,257.053459948075
0.0,176.5,1.0,353.0,0.0,114.5267299740375,1.0,229.053459948075
0.0,82.5,1.0,165.0,0.0,20.526729974037494,1.0,41.05345994807499
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,133.5,1.0,267.0,0.0,71.5267299740375,1.0,143.053459948075
0.0,236.5,1.0,473.0,0.0,174.5267299740375,1.0,349.053459948075
1.75,170.25,0.99375,358.0,0.0,106.5267299740375,1.0,213.053459948075
0.0,151.5,1.0,303.0,0.0,89.5267299740375,1.0,179.053459948075
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
14.5,162.0,0.9518272425249169,469.0,0.0,85.5267299740375,1.0,171.053459948075
0.0,108.5,1.0,217.0,0.0,46.526729974037494,1.0,93.05345994807499
0.0,156.5,1.0,313.0,0.0,94.5267299740375,1.0,189.053459948075
19.25,66.75,0.9519950124688279,326.0,14.473270025962506,0.0,0.9639070572918641,144.73270025962506
0.0,208.5,1.0,417.0,0.0,146.5267299740375,1.0,293.053459948075
22.75,75.25,0.9425505050505051,378.0,9.473270025962506,0.0,0.9760776009445391,94.73270025962506
0.0,105.5,1.0,211.0,0.0,43.526729974037494,1.0,87.05345994807499
0.0,128.5,1.0,257.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,217.5,1.0,435.0,0.0,155.5267299740375,1.0,311.053459948075
0.0,205.5,1.0,411.0,0.0,143.5267299740375,1.0,287.053459948075
0.0,179.5,1.0,359.0,0.0,117.5267299740375,1.0,235.053459948075
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.25,97.75,0.9992877492877493,198.0,0.0,35.526729974037494,1.0,71.05345994807499
0.0,162.5,1.0,325.0,0.0,100.5267299740375,1.0,201.053459948075
0.0,115.5,1.0,231.0,0.0,53.526729974037494,1.0,107.05345994807499
0.0,217.5,1.0,435.0,0.0,155.5267299740375,1.0,311.053459948075
0.0,205.5,1.0,411.0,0.0,143.5267299740375,1.0,287.053459948075
0.0,65.5,1.0,131.0,0.0,3.5267299740374938,1.0,7.0534599480749876
0.0,144.5,1.0,289.0,0.0,82.5267299740375,1.0,165.053459948075
19.5,83.0,0.9493506493506494,361.0,0.0,1.5267299740374938,1.0,3.0534599480749876
0.0,150.5,1.0,301.0,0.0,88.5267299740375,1.0,177.053459948075
0.0,98.5,1.0,197.0,0.0,36.526729974037494,1.0,73.05345994807499
0.0,273.5,1.0,547.0,0.0,211.5267299740375,1.0,423.053459948075
0.0,246.5,1.0,493.0,0.0,184.5267299740375,1.0,369.053459948075
24.5,91.0,0.9358638743455497,427.0,0.0,4.526729974037494,1.0,9.053459948074988
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,126.5,1.0,253.0,0.0,64.5267299740375,1.0,129.053459948075
0.0,127.5,1.0,255.0,0.0,65.5267299740375,1.0,131.053459948075
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,172.5,1.0,345.0,0.0,110.5267299740375,1.0,221.053459948075
0.0,108.5,1.0,217.0,0.0,46.526729974037494,1.0,93.05345994807499
0.0,68.5,1.0,137.0,0.0,6.526729974037494,1.0,13.053459948074988
0.0,226.5,1.0,453.0,0.0,164.5267299740375,1.0,329.053459948075
0.0,182.5,1.0,365.0,0.0,120.5267299740375,1.0,241.053459948075
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
0.0,205.5,1.0,411.0,0.0,143.5267299740375,1.0,287.053459948075
0.0,220.5,1.0,441.0,0.0,158.5267299740375,1.0,317.053459948075
0.0,47.5,1.0,95.0,14.473270025962506,0.0,0.9639070572918641,144.73270025962506
0.0,105.5,1.0,211.0,0.0,43.526729974037494,1.0,87.05345994807499
0.0,187.5,1.0,375.0,0.0,125.5267299740375,1.0,251.053459948075
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
0.0,94.5,1.0,189.0,0.0,32.526729974037494,1.0,65.05345994807499
0.0,250.5,1.0,501.0,0.0,188.5267299740375,1.0,377.053459948075
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,215.5,1.0,431.0,0.0,153.5267299740375,1.0,307.053459948075
0.0,228.5,1.0,457.0,0.0,166.5267299740375,1.0,333.053459948075
0.0,203.5,1.0,407.0,0.0,141.5267299740375,1.0,283.053459948075
0.0,125.5,1.0,251.0,0.0,63.526729974037494,1.0,127.05345994807499
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
0.0,186.5,1.0,373.0,0.0,124.5267299740375,1.0,249.053459948075
0.0,194.5,1.0,389.0,0.0,132.5267299740375,1.0,265.053459948075
0.75,206.25,0.9969135802469136,420.0,0.0,143.5267299740375,1.0,287.053459948075
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
5.25,84.75,0.9857723577235772,222.0,0.0,17.526729974037494,1.0,35.05345994807499
17.25,89.75,0.9541223404255319,352.0,0.0,10.526729974037494,1.0,21.053459948074988
0.0,132.5,1.0,265.0,0.0,70.5267299740375,1.0,141.053459948075
0.0,69.5,1.0,139.0,0.0,7.526729974037494,1.0,15.053459948074988
0.0,178.5,1.0,357.0,0.0,116.5267299740375,1.0,233.053459948075
8.75,116.25,0.9743401759530792,320.0,0.0,45.526729974037494,1.0,91.05345994807499
0.0,220.5,1.0,441.0,0.0,158.5267299740375,1.0,317.053459948075
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,75.5,1.0,151.0,0.0,13.526729974037494,1.0,27.053459948074988
0.0,197.5,1.0,395.0,0.0,135.5267299740375,1.0,271.053459948075
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,84.5,1.0,169.0,0.0,22.526729974037494,1.0,45.05345994807499
12.75,95.25,0.9651639344262295,318.0,0.0,20.526729974037494,1.0,41.05345994807499
0.0,86.5,1.0,173.0,0.0,24.526729974037494,1.0,49.05345994807499
0.0,83.5,1.0,167.0,0.0,21.526729974037494,1.0,43.05345994807499
0.0,221.5,1.0,443.0,0.0,159.5267299740375,1.0,319.053459948075
11.5,188.0,0.9577205882352942,491.0,0.0,114.5267299740375,1.0,229.053459948075
0.0,153.5,1.0,307.0,0.0,91.5267299740375,1.0,183.053459948075
0.0,124.5,1.0,249.0,0.0,62.526729974037494,1.0,125.05345994807499
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,69.5,1.0,139.0,0.0,7.526729974037494,1.0,15.053459948074988
0.0,91.5,1.0,183.0,0.0,29.526729974037494,1.0,59.05345994807499
0.0,193.5,1.0,387.0,0.0,131.5267299740375,1.0,263.053459948075
0.0,102.5,1.0,205.0,0.0,40.526729974037494,1.0,81.05345994807499
1.25,81.75,0.9966032608695652,176.0,0.0,18.526729974037494,1.0,37.05345994807499
28.5,74.0,0.9292803970223326,433.0,16.473270025962506,0.0,0.959123399439299,164.73270025962506
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,101.5,1.0,203.0,0.0,39.526729974037494,1.0,79.05345994807499
0.0,216.5,1.0,433.0,0.0,154.5267299740375,1.0,309.053459948075
0.25,88.75,0.9993055555555556,180.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,160.5,1.0,321.0,0.0,98.5267299740375,1.0,197.053459948075
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
0.0,150.5,1.0,301.0,0.0,88.5267299740375,1.0,177.053459948075
0.0,172.5,1.0,345.0,0.0,110.5267299740375,1.0,221.053459948075
0.0,152.5,1.0,305.0,0.0,90.5267299740375,1.0,181.053459948075
1.75,112.25,0.9948224852071006,242.0,0.0,48.526729974037494,1.0,97.05345994807499
0.0,230.5,1.0,461.0,0.0,168.5267299740375,1.0,337.053459948075
0.0,170.5,1.0,341.0,0.0,108.5267299740375,1.0,217.053459948075
21.75,118.25,0.9382102272727273,454.0,0.0,34.526729974037494,1.0,69.05345994807499
24.75,3.25,0.9473404255319149,254.0,83.4732700259625,0.0,0.822397297817101,834.7327002596251
0.0,68.5,1.0,137.0,0.0,6.526729974037494,1.0,13.053459948074988
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,171.5,1.0,343.0,0.0,109.5267299740375,1.0,219.053459948075
0.0,100.5,1.0,201.0,0.0,38.526729974037494,1.0,77.05345994807499
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,225.5,1.0,451.0,0.0,163.5267299740375,1.0,327.053459948075
0.0,85.5,1.0,171.0,0.0,23.526729974037494,1.0,47.05345994807499
5.5,83.0,0.9851752021563343,221.0,0.0,15.526729974037494,1.0,31.053459948074988
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
7.25,68.75,0.9812661498708011,210.0,0.4732700259625062,0.0,0.9987770800362726,4.732700259625062
0.0,165.5,1.0,331.0,0.0,103.5267299740375,1.0,207.053459948075
0.0,188.5,1.0,377.0,0.0,126.5267299740375,1.0,253.053459948075
0.0,222.5,1.0,445.0,0.0,160.5267299740375,1.0,321.053459948075
0.0,193.5,1.0,387.0,0.0,131.5267299740375,1.0,263.053459948075
4.25,163.75,0.9852941176470589,370.0,0.0,97.5267299740375,1.0,195.053459948075
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
0.0,157.5,1.0,315.0,0.0,95.5267299740375,1.0,191.053459948075
0.0,97.5,1.0,195.0,0.0,35.526729974037494,1.0,71.05345994807499
0.0,210.5,1.0,421.0,0.0,148.5267299740375,1.0,297.053459948075
0.0,112.5,1.0,225.0,0.0,50.526729974037494,1.0,101.05345994807499
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
0.0,252.5,1.0,505.0,0.0,190.5267299740375,1.0,381.053459948075
0.0,114.5,1.0,229.0,0.0,52.526729974037494,1.0,105.05345994807499
0.0,187.5,1.0,375.0,0.0,125.5267299740375,1.0,251.053459948075
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,166.5,1.0,333.0,0.0,104.5267299740375,1.0,209.053459948075
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,185.5,1.0,371.0,0.0,123.5267299740375,1.0,247.053459948075
0.0,149.5,1.0,299.0,0.0,87.5267299740375,1.0,175.053459948075
0.0,112.5,1.0,225.0,0.0,50.526729974037494,1.0,101.05345994807499
0.0,180.5,1.0,361.0,0.0,118.5267299740375,1.0,237.053459948075
0.0,248.5,1.0,497.0,0.0,186.5267299740375,1.0,373.053459948075
0.0,233.5,1.0,467.0,0.0,171.5267299740375,1.0,343.053459948075
11.5,84.0,0.9694148936170213,283.0,0.0,10.526729974037494,1.0,21.053459948074988
0.0,125.5,1.0,251.0,0.0,63.526729974037494,1.0,127.05345994807499
0.0,206.5,1.0,413.0,0.0,144.5267299740375,1.0,289.053459948075
0.0,113.5,1.0,227.0,0.0,51.526729974037494,1.0,103.05345994807499
0.0,159.5,1.0,319.0,0.0,97.5267299740375,1.0,195.053459948075
0.0,165.5,1.0,331.0,0.0,103.5267299740375,1.0,207.053459948075
45.5,94.0,0.88625,643.0,13.473270025962506,0.0,0.9663168249350937,134.73270025962506
0.0,140.5,1.0,281.0,0.0,78.5267299740375,1.0,157.053459948075
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
6.5,79.0,0.9827127659574468,223.0,0.0,10.526729974037494,1.0,21.053459948074988
0.0,120.5,1.0,241.0,0.0,58.526729974037494,1.0,117.05345994807499
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
0.0,147.5,1.0,295.0,0.0,85.5267299740375,1.0,171.053459948075
0.0,174.5,1.0,349.0,0.0,112.5267299740375,1.0,225.053459948075
9.75,140.25,0.9693396226415094,378.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,101.5,1.0,203.0,0.0,39.526729974037494,1.0,79.05345994807499
0.0,170.5,1.0,341.0,0.0,108.5267299740375,1.0,217.053459948075
32.25,31.75,0.928173719376392,386.0,62.473270025962506,0.0,0.8608613139733574,624.7327002596251
0.0,119.5,1.0,239.0,0.0,57.526729974037494,1.0,115.05345994807499
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,141.5,1.0,283.0,0.0,79.5267299740375,1.0,159.053459948075
0.0,86.5,1.0,173.0,0.0,24.526729974037494,1.0,49.05345994807499
0.0,176.5,1.0,353.0,0.0,114.5267299740375,1.0,229.053459948075
0.0,197.5,1.0,395.0,0.0,135.5267299740375,1.0,271.053459948075
0.0,120.5,1.0,241.0,0.0,58.526729974037494,1.0,117.05345994807499
0.0,203.5,1.0,407.0,0.0,141.5267299740375,1.0,283.053459948075
0.0,76.5,1.0,153.0,0.0,14.526729974037494,1.0,29.053459948074988
0.0,97.5,1.0,195.0,0.0,35.526729974037494,1.0,71.05345994807499
0.0,171.5,1.0,343.0,0.0,109.5267299740375,1.0,219.053459948075
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
0.0,145.5,1.0,291.0,0.0,83.5267299740375,1.0,167.053459948075
0.0,155.5,1.0,311.0,0.0,93.5267299740375,1.0,187.053459948075
0.0,164.5,1.0,329.0,0.0,102.5267299740375,1.0,205.053459948075
6.75,162.25,0.976962457337884,392.0,0.0,93.5267299740375,1.0,187.053459948075
0.0,119.5,1.0,239.0,0.0,57.526729974037494,1.0,115.05345994807499
0.0,79.5,1.0,159.0,0.0,17.526729974037494,1.0,35.05345994807499
0.0,123.5,1.0,247.0,0.0,61.526729974037494,1.0,123.05345994807499
5.75,146.25,0.9813311688311688,350.0,0.0,78.5267299740375,1.0,157.053459948075
0.0,202.5,1.0,405.0,0.0,140.5267299740375,1.0,281.053459948075
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
0.0,111.5,1.0,223.0,0.0,49.526729974037494,1.0,99.05345994807499
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,145.5,1.0,291.0,0.0,83.5267299740375,1.0,167.053459948075
0.0,110.5,1.0,221.0,0.0,48.526729974037494,1.0,97.05345994807499
5.5,98.0,0.9845505617977528,251.0,0.0,30.526729974037494,1.0,61.05345994807499
0.0,169.5,1.0,339.0,0.0,107.5267299740375,1.0,215.053459948075
0.0,215.5,1.0,431.0,0.0,153.5267299740375,1.0,307.053459948075
1.25,89.75,0.9965277777777778,192.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,155.5,1.0,311.0,0.0,93.5267299740375,1.0,187.053459948075
0.0,139.5,1.0,279.0,0.0,77.5267299740375,1.0,155.053459948075
0.0,103.5,1.0,207.0,0.0,41.526729974037494,1.0,83.05345994807499
0.0,182.5,1.0,365.0,0.0,120.5267299740375,1.0,241.053459948075
0.0,203.5,1.0,407.0,0.0,141.5267299740375,1.0,283.053459948075
0.0,86.5,1.0,173.0,0.0,24.526729974037494,1.0,49.05345994807499
0.0,12.5,1.0,25.0,49.473270025962506,0.0,0.8865291971881594,494.73270025962506
0.0,185.5,1.0,371.0,0.0,123.5267299740375,1.0,247.053459948075
17.25,123.75,0.9495614035087719,420.0,0.0,44.526729974037494,1.0,89.05345994807499
0.0,131.5,1.0,263.0,0.0,69.5267299740375,1.0,139.053459948075
0.5,120.0,0.9984802431610942,245.0,0.0,57.526729974037494,1.0,115.05345994807499
0.0,214.5,1.0,429.0,0.0,152.5267299740375,1.0,305.053459948075
0.0,182.5,1.0,365.0,0.0,120.5267299740375,1.0,241.053459948075
0.0,212.5,1.0,425.0,0.0,150.5267299740375,1.0,301.053459948075
0.0,162.5,1.0,325.0,0.0,100.5267299740375,1.0,201.053459948075
0.0,222.5,1.0,445.0,0.0,160.5267299740375,1.0,321.053459948075
0.0,167.5,1.0,335.0,0.0,105.5267299740375,1.0,211.053459948075
0.0,128.5,1.0,257.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,178.5,1.0,357.0,0.0,116.5267299740375,1.0,233.053459948075
0.0,136.5,1.0,273.0,0.0,74.5267299740375,1.0,149.053459948075
5.75,134.25,0.98203125,326.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,297.5,1.0,595.0,0.0,235.5267299740375,1.0,471.053459948075
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,136.5,1.0,273.0,0.0,74.5267299740375,1.0,149.053459948075
0.0,92.5,1.0,185.0,0.0,30.526729974037494,1.0,61.05345994807499
0.0,262.5,1.0,525.0,0.0,200.5267299740375,1.0,401.053459948075
0.0,189.5,1.0,379.0,0.0,127.5267299740375,1.0,255.053459948075
0.0,177.5,1.0,355.0,0.0,115.5267299740375,1.0,231.053459948075
0.0,170.5,1.0,341.0,0.0,108.5267299740375,1.0,217.053459948075
0.0,116.5,1.0,233.0,0.0,54.526729974037494,1.0,109.05345994807499
0.0,92.5,1.0,185.0,0.0,30.526729974037494,1.0,61.05345994807499
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
0.0,176.5,1.0,353.0,0.0,114.5267299740375,1.0,229.053459948075
0.0,224.5,1.0,449.0,0.0,162.5267299740375,1.0,325.053459948075
0.0,155.5,1.0,311.0,0.0,93.5267299740375,1.0,187.053459948075
0.0,168.5,1.0,337.0,0.0,106.5267299740375,1.0,213.053459948075
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
2.75,111.25,0.9919117647058824,250.0,0.0,46.526729974037494,1.0,93.05345994807499
0.0,96.5,1.0,193.0,0.0,34.526729974037494,1.0,69.05345994807499
0.0,138.5,1.0,277.0,0.0,76.5267299740375,1.0,153.053459948075
0.0,101.5,1.0,203.0,0.0,39.526729974037494,1.0,79.05345994807499
0.0,212.5,1.0,425.0,0.0,150.5267299740375,1.0,301.053459948075
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
0.0,201.5,1.0,403.0,0.0,139.5267299740375,1.0,279.053459948075
0.0,88.5,1.0,177.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,139.5,1.0,279.0,0.0,77.5267299740375,1.0,155.053459948075
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,167.5,1.0,335.0,0.0,105.5267299740375,1.0,211.053459948075
0.0,170.5,1.0,341.0,0.0,108.5267299740375,1.0,217.053459948075
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,151.5,1.0,303.0,0.0,89.5267299740375,1.0,179.053459948075
0.0,167.5,1.0,335.0,0.0,105.5267299740375,1.0,211.053459948075
0.0,89.5,1.0,179.0,0.0,27.526729974037494,1.0,55.05345994807499
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
0.0,112.5,1.0,225.0,0.0,50.526729974037494,1.0,101.05345994807499
0.0,225.5,1.0,451.0,0.0,163.5267299740375,1.0,327.053459948075
2.25,116.75,0.9932634730538922,256.0,0.0,52.526729974037494,1.0,105.05345994807499
13.75,71.25,0.9648337595907929,280.0,4.473270025962506,0.0,0.9885594116983056,44.73270025962506
0.0,239.5,1.0,479.0,0.0,177.5267299740375,1.0,355.053459948075
0.0,187.5,1.0,375.0,0.0,125.5267299740375,1.0,251.053459948075
0.0,214.5,1.0,429.0,0.0,152.5267299740375,1.0,305.053459948075
12.5,127.0,0.9625748502994012,379.0,0.0,52.526729974037494,1.0,105.05345994807499
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
6.75,127.25,0.979420731707317,322.0,0.0,58.526729974037494,1.0,117.05345994807499
34.25,106.75,0.9089095744680851,556.0,0.0,10.526729974037494,1.0,21.053459948074988
0.0,163.5,1.0,327.0,0.0,101.5267299740375,1.0,203.053459948075
0.0,109.5,1.0,219.0,0.0,47.526729974037494,1.0,95.05345994807499
0.0,163.5,1.0,327.0,0.0,101.5267299740375,1.0,203.053459948075
0.0,132.5,1.0,265.0,0.0,70.5267299740375,1.0,141.053459948075
0.0,118.5,1.0,237.0,0.0,56.526729974037494,1.0,113.05345994807499
0.0,188.5,1.0,377.0,0.0,126.5267299740375,1.0,253.053459948075
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
44.5,117.0,0.8816489361702128,679.0,0.0,10.526729974037494,1.0,21.053459948074988
0.0,136.5,1.0,273.0,0.0,74.5267299740375,1.0,149.053459948075
0.0,97.5,1.0,195.0,0.0,35.526729974037494,1.0,71.05345994807499
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,99.5,1.0,199.0,0.0,37.526729974037494,1.0,75.05345994807499
0.0,197.5,1.0,395.0,0.0,135.5267299740375,1.0,271.053459948075
0.0,122.5,1.0,245.0,0.0,60.526729974037494,1.0,121.05345994807499
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
0.0,237.5,1.0,475.0,0.0,175.5267299740375,1.0,351.053459948075
0.0,82.5,1.0,165.0,0.0,20.526729974037494,1.0,41.05345994807499
0.0,138.5,1.0,277.0,0.0,76.5267299740375,1.0,153.053459948075
0.0,88.5,1.0,177.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,86.5,1.0,173.0,0.0,24.526729974037494,1.0,49.05345994807499
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,200.5,1.0,401.0,0.0,138.5267299740375,1.0,277.053459948075
0.0,187.5,1.0,375.0,0.0,125.5267299740375,1.0,251.053459948075
0.0,190.5,1.0,381.0,0.0,128.5267299740375,1.0,257.053459948075
0.0,118.5,1.0,237.0,0.0,56.526729974037494,1.0,113.05345994807499
0.0,239.5,1.0,479.0,0.0,177.5267299740375,1.0,355.053459948075
0.0,155.5,1.0,311.0,0.0,93.5267299740375,1.0,187.053459948075
0.0,194.5,1.0,389.0,0.0,132.5267299740375,1.0,265.053459948075
0.0,169.5,1.0,339.0,0.0,107.5267299740375,1.0,215.053459948075
0.0,234.5,1.0,469.0,0.0,172.5267299740375,1.0,345.053459948075
4.5,52.0,0.9887780548628429,149.0,14.473270025962506,0.0,0.9639070572918641,144.73270025962506
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,142.5,1.0,285.0,0.0,80.5267299740375,1.0,161.053459948075
32.5,60.0,0.9228028503562945,445.0,34.473270025962506,0.0,0.9181157481568587,344.73270025962506
0.0,224.5,1.0,449.0,0.0,162.5267299740375,1.0,325.053459948075
0.0,198.5,1.0,397.0,0.0,136.5267299740375,1.0,273.053459948075
0.0,131.5,1.0,263.0,0.0,69.5267299740375,1.0,139.053459948075
0.0,161.5,1.0,323.0,0.0,99.5267299740375,1.0,199.053459948075
0.0,152.5,1.0,305.0,0.0,90.5267299740375,1.0,181.053459948075
0.0,223.5,1.0,447.0,0.0,161.5267299740375,1.0,323.053459948075
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,108.5,1.0,217.0,0.0,46.526729974037494,1.0,93.05345994807499
0.0,145.5,1.0,291.0,0.0,83.5267299740375,1.0,167.053459948075
0.0,240.5,1.0,481.0,0.0,178.5267299740375,1.0,357.053459948075
0.0,78.5,1.0,157.0,0.0,16.526729974037494,1.0,33.05345994807499
